set,group,exam,instance,NC,RF,RS,model,heuristic,config,dominance,solved,makespan,time,expand_number,generated_number,depth,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned,run_date,machine,source_file
j30,8,3,j308_3,1.5,0.5,1.0,TT2,LBCS,base,False,True,53,0.000624724,65,316,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,4,j308_4,1.5,0.5,1.0,TT2,LBCS,base,False,True,48,0.000410898,33,180,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,5,j308_5,1.5,0.5,1.0,TT2,LBCS,base,False,True,58,0.00682433,786,4001,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,6,j308_6,1.5,0.5,1.0,TT2,LBCS,base,False,True,47,0.000477741,43,214,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,7,j308_7,1.5,0.5,1.0,TT2,LBCS,base,False,True,41,0.000494503,41,204,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,8,j308_8,1.5,0.5,1.0,TT2,LBCS,base,False,True,51,0.000354051,33,149,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,9,j308_9,1.5,0.5,1.0,TT2,LBCS,base,False,True,39,0.00888439,603,4759,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,8,10,j308_10,1.5,0.5,1.0,TT2,LBCS,base,False,True,67,0.000383539,34,162,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,1,j309_1,1.5,0.75,0.2,TT2,LBCS,base,False,True,83,42.2653,4563004,26511706,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,2,j309_2,1.5,0.75,0.2,TT2,LBCS,base,False,True,92,7.20724,982108,5187328,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,3,j309_3,1.5,0.75,0.2,TT2,LBCS,base,False,True,68,2.87418,301397,1834517,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,4,j309_4,1.5,0.75,0.2,TT2,LBCS,base,False,True,71,37.9584,4185528,23929838,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,5,j309_5,1.5,0.75,0.2,TT2,LBCS,base,False,True,70,3.96114,559600,2817457,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,6,j309_6,1.5,0.75,0.2,TT2,LBCS,base,False,True,59,9.20973,1005897,5874114,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,7,j309_7,1.5,0.75,0.2,TT2,LBCS,base,False,True,63,17.39,1979655,11045765,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,8,j309_8,1.5,0.75,0.2,TT2,LBCS,base,False,True,91,9.31409,1178945,6410748,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,9,j309_9,1.5,0.75,0.2,TT2,LBCS,base,False,True,63,4.0881,539966,2730346,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,9,10,j309_10,1.5,0.75,0.2,TT2,LBCS,base,False,True,88,16.3909,1999383,10692166,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,1,j3010_1,1.5,0.75,0.5,TT2,LBCS,base,False,True,42,2.34981,231044,1543449,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,2,j3010_2,1.5,0.75,0.5,TT2,LBCS,base,False,True,56,0.865466,113372,535581,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,3,j3010_3,1.5,0.75,0.5,TT2,LBCS,base,False,True,62,9.04801,1023569,5307263,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,4,j3010_4,1.5,0.75,0.5,TT2,LBCS,base,False,True,58,3.19247,377458,1857752,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,5,j3010_5,1.5,0.75,0.5,TT2,LBCS,base,False,True,41,37.2932,3175705,20126016,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,6,j3010_6,1.5,0.75,0.5,TT2,LBCS,base,False,True,44,20.9213,1997158,11978400,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,7,j3010_7,1.5,0.75,0.5,TT2,LBCS,base,False,True,49,2.33718,215094,1270823,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,8,j3010_8,1.5,0.75,0.5,TT2,LBCS,base,False,True,54,14.2401,1506075,8416498,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,9,j3010_9,1.5,0.75,0.5,TT2,LBCS,base,False,True,49,8.35158,718157,4291199,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,10,10,j3010_10,1.5,0.75,0.5,TT2,LBCS,base,False,True,41,115.013,9461951,61370130,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,1,j3011_1,1.5,0.75,0.7,TT2,LBCS,base,False,True,54,0.0406233,4321,19729,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,2,j3011_2,1.5,0.75,0.7,TT2,LBCS,base,False,True,56,0.0878334,11652,51110,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,3,j3011_3,1.5,0.75,0.7,TT2,LBCS,base,False,True,81,0.00588689,154,968,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,4,j3011_4,1.5,0.75,0.7,TT2,LBCS,base,False,True,63,64.7957,7270203,34735756,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,5,j3011_5,1.5,0.75,0.7,TT2,LBCS,base,False,True,49,1.14693,126905,818173,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,6,j3011_6,1.5,0.75,0.7,TT2,LBCS,base,False,True,44,0.274755,1934,12224,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,7,j3011_7,1.5,0.75,0.7,TT2,LBCS,base,False,True,36,55.2353,4442499,27927337,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,8,j3011_8,1.5,0.75,0.7,TT2,LBCS,base,False,True,62,5.64141,544090,3494037,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,9,j3011_9,1.5,0.75,0.7,TT2,LBCS,base,False,True,67,0.0781265,9404,53415,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,11,10,j3011_10,1.5,0.75,0.7,TT2,LBCS,base,False,True,38,0.0831998,6651,31087,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,1,j3012_1,1.5,0.75,1.0,TT2,LBCS,base,False,True,47,0.00173353,54,281,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,2,j3012_2,1.5,0.75,1.0,TT2,LBCS,base,False,True,46,0.00276941,76,372,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,3,j3012_3,1.5,0.75,1.0,TT2,LBCS,base,False,True,37,0.0012993,35,152,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,4,j3012_4,1.5,0.75,1.0,TT2,LBCS,base,False,True,63,0.00164898,42,202,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,5,j3012_5,1.5,0.75,1.0,TT2,LBCS,base,False,True,47,0.00130534,33,172,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,6,j3012_6,1.5,0.75,1.0,TT2,LBCS,base,False,True,53,0.135553,14943,81659,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,7,j3012_7,1.5,0.75,1.0,TT2,LBCS,base,False,True,55,0.00430248,166,856,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,8,j3012_8,1.5,0.75,1.0,TT2,LBCS,base,False,True,35,0.0017328,33,203,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,9,j3012_9,1.5,0.75,1.0,TT2,LBCS,base,False,True,52,0.00322761,128,493,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,12,10,j3012_10,1.5,0.75,1.0,TT2,LBCS,base,False,True,57,0.0552974,4676,24699,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,1,j3013_1,1.5,1.0,0.2,TT2,LBCS,base,False,True,58,115.467,11525607,62665035,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,2,j3013_2,1.5,1.0,0.2,TT2,LBCS,base,False,True,62,25.7049,2833977,15977185,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,3,j3013_3,1.5,1.0,0.2,TT2,LBCS,base,False,True,76,7.25089,815914,4251721,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,4,j3013_4,1.5,1.0,0.2,TT2,LBCS,base,False,True,72,1.53759,188473,976175,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,5,j3013_5,1.5,1.0,0.2,TT2,LBCS,base,False,True,67,22.5342,2434058,13931603,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,6,j3013_6,1.5,1.0,0.2,TT2,LBCS,base,False,True,64,18.9735,1945718,11417936,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,7,j3013_7,1.5,1.0,0.2,TT2,LBCS,base,False,True,77,3.74771,427707,2292544,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,8,j3013_8,1.5,1.0,0.2,TT2,LBCS,base,False,True,106,2.18634,312911,1597305,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,9,j3013_9,1.5,1.0,0.2,TT2,LBCS,base,False,True,71,8.89599,946248,5391384,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,13,10,j3013_10,1.5,1.0,0.2,TT2,LBCS,base,False,True,64,22.334,2263280,14262204,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,1,j3014_1,1.5,1.0,0.5,TT2,LBCS,base,False,True,50,4.98308,671311,2915344,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,2,j3014_2,1.5,1.0,0.5,TT2,LBCS,base,False,True,53,3.14675,297272,1715544,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,3,j3014_3,1.5,1.0,0.5,TT2,LBCS,base,False,True,58,1.61825,152314,800945,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,4,j3014_4,1.5,1.0,0.5,TT2,LBCS,base,False,True,50,75.6073,7232940,43626520,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,5,j3014_5,1.5,1.0,0.5,TT2,LBCS,base,False,True,52,0.0670785,4073,29411,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,6,j3014_6,1.5,1.0,0.5,TT2,LBCS,base,False,True,35,0.556536,25430,159656,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,7,j3014_7,1.5,1.0,0.5,TT2,LBCS,base,False,True,50,3.99571,357787,2035938,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,8,j3014_8,1.5,1.0,0.5,TT2,LBCS,base,False,True,54,0.546856,47057,277950,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,9,j3014_9,1.5,1.0,0.5,TT2,LBCS,base,False,True,46,15.3146,1303128,8392127,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,14,10,j3014_10,1.5,1.0,0.5,TT2,LBCS,base,False,True,61,0.730334,80549,470426,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,1,j3015_1,1.5,1.0,0.7,TT2,LBCS,base,False,True,46,0.281164,28364,159059,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,2,j3015_2,1.5,1.0,0.7,TT2,LBCS,base,False,True,47,0.000574826,33,159,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,3,j3015_3,1.5,1.0,0.7,TT2,LBCS,base,False,True,48,0.00370545,75,442,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,4,j3015_4,1.5,1.0,0.7,TT2,LBCS,base,False,True,48,0.00193845,45,242,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,5,j3015_5,1.5,1.0,0.7,TT2,LBCS,base,False,True,58,2.37735,223969,1219342,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,6,j3015_6,1.5,1.0,0.7,TT2,LBCS,base,False,True,67,2.2914,231834,1200648,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,7,j3015_7,1.5,1.0,0.7,TT2,LBCS,base,False,True,47,0.0356159,2964,13647,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,8,j3015_8,1.5,1.0,0.7,TT2,LBCS,base,False,True,50,34.7522,3914328,20130195,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,9,j3015_9,1.5,1.0,0.7,TT2,LBCS,base,False,True,54,0.00134582,42,198,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,15,10,j3015_10,1.5,1.0,0.7,TT2,LBCS,base,False,True,65,0.351066,50196,211861,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,1,j3016_1,1.5,1.0,1.0,TT2,LBCS,base,False,True,51,0.333442,21280,118450,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,2,j3016_2,1.5,1.0,1.0,TT2,LBCS,base,False,True,48,0.426903,58011,271960,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,3,j3016_3,1.5,1.0,1.0,TT2,LBCS,base,False,True,36,0.000765804,33,157,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,4,j3016_4,1.5,1.0,1.0,TT2,LBCS,base,False,True,47,0.0012184,33,151,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,5,j3016_5,1.5,1.0,1.0,TT2,LBCS,base,False,True,51,0.00127273,33,151,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,6,j3016_6,1.5,1.0,1.0,TT2,LBCS,base,False,True,51,0.00121576,35,163,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,7,j3016_7,1.5,1.0,1.0,TT2,LBCS,base,False,True,34,0.00134156,33,153,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,8,j3016_8,1.5,1.0,1.0,TT2,LBCS,base,False,True,44,0.00143274,37,176,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,9,j3016_9,1.5,1.0,1.0,TT2,LBCS,base,False,True,44,0.0147568,649,3415,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,16,10,j3016_10,1.5,1.0,1.0,TT2,LBCS,base,False,True,51,0.00060957,34,178,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,1,j3017_1,1.8,0.25,0.2,TT2,LBCS,base,False,True,64,18.4523,2806821,13809884,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,2,j3017_2,1.8,0.25,0.2,TT2,LBCS,base,False,True,68,4.46974,905728,3604096,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,3,j3017_3,1.8,0.25,0.2,TT2,LBCS,base,False,True,60,0.115538,9783,52364,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,4,j3017_4,1.8,0.25,0.2,TT2,LBCS,base,False,True,49,0.895664,140999,771970,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,5,j3017_5,1.8,0.25,0.2,TT2,LBCS,base,False,True,47,3.23654,552560,2449142,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,6,j3017_6,1.8,0.25,0.2,TT2,LBCS,base,False,True,63,0.0232001,3497,14605,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,7,j3017_7,1.8,0.25,0.2,TT2,LBCS,base,False,True,57,1.24679,196292,935675,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,8,j3017_8,1.8,0.25,0.2,TT2,LBCS,base,False,True,61,0.146962,25526,108670,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,9,j3017_9,1.8,0.25,0.2,TT2,LBCS,base,False,True,48,0.490094,94028,448142,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,17,10,j3017_10,1.8,0.25,0.2,TT2,LBCS,base,False,True,66,0.0354885,5252,21373,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,1,j3018_1,1.8,0.25,0.5,TT2,LBCS,base,False,True,53,0.84853,153774,737251,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,2,j3018_2,1.8,0.25,0.5,TT2,LBCS,base,False,True,55,0.0812323,12202,62257,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,3,j3018_3,1.8,0.25,0.5,TT2,LBCS,base,False,True,56,0.320806,68447,290221,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,4,j3018_4,1.8,0.25,0.5,TT2,LBCS,base,False,True,70,0.0843184,13130,61973,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,5,j3018_5,1.8,0.25,0.5,TT2,LBCS,base,False,True,52,1.32261,237767,1064490,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,6,j3018_6,1.8,0.25,0.5,TT2,LBCS,base,False,True,62,17.2929,3149446,13396392,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,7,j3018_7,1.8,0.25,0.5,TT2,LBCS,base,False,True,48,0.103177,20393,91123,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,8,j3018_8,1.8,0.25,0.5,TT2,LBCS,base,False,True,52,0.835069,151979,611191,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,9,j3018_9,1.8,0.25,0.5,TT2,LBCS,base,False,True,47,0.00120834,88,434,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,18,10,j3018_10,1.8,0.25,0.5,TT2,LBCS,base,False,True,49,11.3558,1919161,9168512,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,19,1,j3019_1,1.8,0.25,0.7,TT2,LBCS,base,False,True,40,0.475995,79177,412575,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,19,2,j3019_2,1.8,0.25,0.7,TT2,LBCS,base,False,True,58,0.000552328,33,133,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,19,3,j3019_3,1.8,0.25,0.7,TT2,LBCS,base,False,True,83,0.0722212,171,829,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
j30,19,4,j3019_4,1.8,0.25,0.7,TT2,LBCS,base,False,True,39,0.00237526,116,540,33,,,,,2026-07-07,university,data/university_compute_real_final_resluts/tt2/2026-07-07_j30_g1-48_e1-10_tt2_lbcs_j30.csv
