group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
32,6,0.119185,True,44,5409,25626,33,TT,j30,CP_DP,0,0,0,0
32,7,0.00133679,True,35,57,252,33,TT,j30,CP_DP,0,0,0,0
32,8,0.00106278,True,54,57,219,33,TT,j30,CP_DP,0,0,0,0
32,9,0.00268241,True,65,159,614,33,TT,j30,CP_DP,0,0,0,0
32,10,0.00202106,True,51,90,407,33,TT,j30,CP_DP,0,0,0,0
33,1,0.0287076,True,65,2343,9168,33,TT,j30,CP_DP,0,0,0,0
33,2,0.0605916,True,60,5887,22342,33,TT,j30,CP_DP,0,0,0,0
33,3,0.980067,True,55,77142,338749,33,TT,j30,CP_DP,0,0,0,0
33,4,0.0690789,True,77,4849,20893,33,TT,j30,CP_DP,0,0,0,0
33,5,0.0352915,True,53,2602,12071,33,TT,j30,CP_DP,0,0,0,0
33,6,0.00341479,True,59,261,885,33,TT,j30,CP_DP,0,0,0,0
33,7,0.00120667,True,58,80,268,33,TT,j30,CP_DP,0,0,0,0
33,8,0.333425,True,61,37999,118013,33,TT,j30,CP_DP,0,0,0,0
33,9,0.076872,True,65,6579,25972,33,TT,j30,CP_DP,0,0,0,0
33,10,0.00119529,True,53,77,281,33,TT,j30,CP_DP,0,0,0,0
34,1,1.24547,True,68,121828,437328,33,TT,j30,CP_DP,0,0,0,0
34,2,0.00189963,True,44,129,471,33,TT,j30,CP_DP,0,0,0,0
