group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
28,3,300,False,0,4973355,34177127,0,TT,j90,LBCS_DP,0,0,0,0
28,4,300,False,0,1862200,18489754,0,TT,j90,LBCS_DP,0,0,0,0
28,5,300,False,0,2470447,28594993,0,TT,j90,LBCS_DP,0,0,0,0
28,6,181.996,True,102,3460816,20279272,93,TT,j90,LBCS_DP,0,0,0,0
28,7,12.0713,True,97,85377,780509,93,TT,j90,LBCS_DP,0,0,0,0
28,8,300,False,0,2060218,19060300,0,TT,j90,LBCS_DP,0,0,0,0
28,9,300,False,0,6710216,34830857,0,TT,j90,LBCS_DP,0,0,0,0
28,10,300,False,0,1412243,19214027,0,TT,j90,LBCS_DP,0,0,0,0
29,1,300,False,0,1130169,15496778,0,TT,j90,LBCS_DP,0,0,0,0
29,2,300,False,0,944157,15356413,0,TT,j90,LBCS_DP,0,0,0,0
29,3,300,False,0,1024905,15815785,0,TT,j90,LBCS_DP,0,0,0,0
29,4,300,False,0,1119934,15854125,0,TT,j90,LBCS_DP,0,0,0,0
29,5,300,False,0,1091115,14586309,0,TT,j90,LBCS_DP,0,0,0,0
29,6,300,False,0,1108057,17101381,0,TT,j90,LBCS_DP,0,0,0,0
29,7,300,False,0,1258320,19289952,0,TT,j90,LBCS_DP,0,0,0,0
29,8,300,False,0,1257382,15767844,0,TT,j90,LBCS_DP,0,0,0,0
29,9,300,False,0,1036608,17934913,0,TT,j90,LBCS_DP,0,0,0,0
29,10,300,False,0,1198783,15796424,0,TT,j90,LBCS_DP,0,0,0,0
30,1,300,False,0,1208170,19068048,0,TT,j90,LBCS_DP,0,0,0,0
30,2,300,False,0,1313050,17407319,0,TT,j90,LBCS_DP,0,0,0,0
30,3,300,False,0,1412552,15613433,0,TT,j90,LBCS_DP,0,0,0,0
30,4,300,False,0,1731012,17496308,0,TT,j90,LBCS_DP,0,0,0,0
30,5,300,False,0,2371854,25410656,0,TT,j90,LBCS_DP,0,0,0,0
30,6,300,False,0,2261886,21080082,0,TT,j90,LBCS_DP,0,0,0,0
30,7,300,False,0,1925250,23509128,0,TT,j90,LBCS_DP,0,0,0,0
30,8,300,False,0,1152042,17251952,0,TT,j90,LBCS_DP,0,0,0,0
30,9,300,False,0,1406902,20121325,0,TT,j90,LBCS_DP,0,0,0,0
30,10,300,False,0,1437454,16805795,0,TT,j90,LBCS_DP,0,0,0,0
31,1,300,False,0,1923532,21961045,0,TT,j90,LBCS_DP,0,0,0,0
31,2,300,False,0,9040312,46431648,0,TT,j90,LBCS_DP,0,0,0,0
31,3,300,False,0,1453591,16676012,0,TT,j90,LBCS_DP,0,0,0,0
31,4,300,False,0,6187067,34031959,0,TT,j90,LBCS_DP,0,0,0,0
31,5,300,False,0,1239966,17341077,0,TT,j90,LBCS_DP,0,0,0,0
31,6,300,False,0,1646714,16913013,0,TT,j90,LBCS_DP,0,0,0,0
31,7,300,False,0,1473423,18896650,0,TT,j90,LBCS_DP,0,0,0,0
31,8,300,False,0,3659128,28279225,0,TT,j90,LBCS_DP,0,0,0,0
31,9,300,False,0,1407110,19084979,0,TT,j90,LBCS_DP,0,0,0,0
31,10,300,False,0,1759423,19361538,0,TT,j90,LBCS_DP,0,0,0,0
32,1,300,False,0,1904157,23862644,0,TT,j90,LBCS_DP,0,0,0,0
32,2,300,False,0,2390632,23568366,0,TT,j90,LBCS_DP,0,0,0,0
32,3,302.109,False,0,1610971,20402491,0,TT,j90,LBCS_DP,0,0,0,0
32,4,12.73,True,104,111207,897879,93,TT,j90,LBCS_DP,0,0,0,0
32,5,248.841,True,93,3543299,27420499,93,TT,j90,LBCS_DP,0,0,0,0
32,6,70.0607,True,86,409395,3770220,93,TT,j90,LBCS_DP,0,0,0,0
32,7,300,False,0,1377060,16597514,0,TT,j90,LBCS_DP,0,0,0,0
32,8,300,False,0,1658777,21078851,0,TT,j90,LBCS_DP,0,0,0,0
32,9,300,False,0,1492280,19858430,0,TT,j90,LBCS_DP,0,0,0,0
32,10,300,False,0,4959275,34558669,0,TT,j90,LBCS_DP,0,0,0,0
33,1,300,False,0,2062507,22793867,0,TT,j90,LBCS_DP,0,0,0,0
33,2,300,False,0,1960170,21152127,0,TT,j90,LBCS_DP,0,0,0,0
