group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
23,2,0.144344,True,69,16940,82588,63,TT2,j60,LBMAX_DP,23104,0,0,33005
23,3,0.00204588,True,78,168,866,63,TT2,j60,LBMAX_DP,50,0,0,276
23,4,0.000563706,True,83,65,205,63,TT2,j60,LBMAX_DP,0,0,0,127
23,5,0.00129617,True,72,88,480,63,TT2,j60,LBMAX_DP,0,0,0,219
23,6,0.000646051,True,81,63,253,63,TT2,j60,LBMAX_DP,0,0,0,150
23,7,3.28538,True,60,347591,1501189,63,TT2,j60,LBMAX_DP,418577,86,0,1001904
23,8,0.00074648,True,72,71,281,63,TT2,j60,LBMAX_DP,0,0,0,212
23,9,0.0030649,True,64,345,1528,63,TT2,j60,LBMAX_DP,156,0,0,1319
23,10,0.000974297,True,68,86,346,63,TT2,j60,LBMAX_DP,2,0,0,237
24,1,0.00075166,True,65,78,280,63,TT2,j60,LBMAX_DP,0,0,0,216
24,2,0.000826769,True,55,65,300,63,TT2,j60,LBMAX_DP,0,0,0,177
24,3,0.00493363,True,67,771,2329,63,TT2,j60,LBMAX_DP,235,0,0,1749
24,4,0.000799685,True,78,63,293,63,TT2,j60,LBMAX_DP,0,0,0,100
24,5,0.000777822,True,76,65,302,63,TT2,j60,LBMAX_DP,0,0,0,160
24,6,0.000754682,True,75,66,275,63,TT2,j60,LBMAX_DP,0,0,0,219
24,7,0.00154422,True,68,188,658,63,TT2,j60,LBMAX_DP,21,0,0,263
24,8,0.000645411,True,81,66,238,63,TT2,j60,LBMAX_DP,1,0,0,160
24,9,0.00306753,True,80,397,1523,63,TT2,j60,LBMAX_DP,120,0,0,1226
24,10,0.000874958,True,66,68,329,63,TT2,j60,LBMAX_DP,0,0,0,178
25,1,300,False,0,21415532,86713183,0,TT2,j60,LBMAX_DP,33092904,2004498,0,61542641
25,2,300,False,0,6938510,44738173,0,TT2,j60,LBMAX_DP,19521875,704032,0,13624019
25,3,300,False,0,14022609,70904384,0,TT2,j60,LBMAX_DP,32715252,1528610,0,33742833
25,4,300,False,0,14079535,76099260,0,TT2,j60,LBMAX_DP,29390096,1211286,0,39545625
25,5,300,False,0,21447445,90980803,0,TT2,j60,LBMAX_DP,42460295,2001225,0,62100178
25,6,300,False,0,13284687,62235844,0,TT2,j60,LBMAX_DP,25002992,1257788,0,32860311
25,7,300,False,0,17301773,82978925,0,TT2,j60,LBMAX_DP,35953348,1792105,0,33613763
25,8,300,False,0,13456991,71288905,0,TT2,j60,LBMAX_DP,23441208,1320754,0,34602912
25,9,300,False,0,21208774,87643895,0,TT2,j60,LBMAX_DP,44892129,2163116,0,56162204
25,10,300,False,0,10952502,59174807,0,TT2,j60,LBMAX_DP,23187367,1046506,0,20675349
26,1,0.00133876,True,80,108,511,63,TT2,j60,LBMAX_DP,0,0,0,299
26,2,5.18962,True,66,495744,1932491,63,TT2,j60,LBMAX_DP,607054,69172,0,1353808
26,3,300,False,0,15001322,74376132,0,TT2,j60,LBMAX_DP,28363373,31694,0,47998845
26,4,300,False,0,9922294,57284973,0,TT2,j60,LBMAX_DP,15647475,11975,0,24004898
26,5,7.87687,True,61,410189,2404159,63,TT2,j60,LBMAX_DP,450625,0,0,1110671
26,6,279.916,True,74,16189882,75036416,63,TT2,j60,LBMAX_DP,28228787,3648262,0,39997421
26,7,0.00122027,True,72,110,472,63,TT2,j60,LBMAX_DP,0,0,0,191
26,8,0.00676453,True,89,623,2948,63,TT2,j60,LBMAX_DP,202,0,0,754
26,9,300,False,0,6704933,52299978,0,TT2,j60,LBMAX_DP,15635089,0,0,14496207
26,10,2.81329,True,85,221932,1020685,63,TT2,j60,LBMAX_DP,222477,4,0,539303
27,1,0.00076865,True,96,67,275,63,TT2,j60,LBMAX_DP,0,0,0,136
27,2,0.0284805,True,74,3135,12003,63,TT2,j60,LBMAX_DP,2895,0,0,10283
27,3,0.0422453,True,76,4538,19381,63,TT2,j60,LBMAX_DP,4798,0,0,8854
27,4,0.0753769,True,60,8499,37335,63,TT2,j60,LBMAX_DP,7771,0,0,24784
27,5,0.00713793,True,78,618,3046,63,TT2,j60,LBMAX_DP,177,0,0,883
27,6,0.00185455,True,64,104,690,63,TT2,j60,LBMAX_DP,0,0,0,188
27,7,0.0012018,True,83,136,488,63,TT2,j60,LBMAX_DP,21,0,0,371
27,8,0.000639325,True,88,63,226,63,TT2,j60,LBMAX_DP,0,0,0,169
27,9,0.00129281,True,76,102,467,63,TT2,j60,LBMAX_DP,13,0,0,278
27,10,0.261275,True,57,18364,101262,63,TT2,j60,LBMAX_DP,25726,0,0,61589
